record_ID,units_sold
212645,27.572759856630825
212646,27.572759856630825
212647,22.34263001886284
212648,22.34263001886284
212649,22.34263001886284
212653,22.34263001886284
212654,22.34263001886284
212657,22.34263001886284
212658,22.34263001886284
212661,27.572759856630825
212662,27.572759856630825
212663,27.572759856630825
212666,22.34263001886284
212667,22.34263001886284
212668,22.34263001886284
212671,58.87997036305261
212672,22.34263001886284
212673,22.34263001886284
212674,58.87997036305261
212675,22.34263001886284
212676,58.87997036305261
212677,22.34263001886284
212678,22.34263001886284
212679,22.34263001886284
212681,27.27027683341428
212682,27.27027683341428
212683,22.34263001886284
212686,58.87997036305261
212687,58.87997036305261
212688,27.572759856630825
212689,22.34263001886284
212691,22.34263001886284
212692,22.34263001886284
212693,22.34263001886284
212694,58.87997036305261
212695,58.87997036305261
212696,58.87997036305261
212697,22.34263001886284
212698,22.34263001886284
212699,58.87997036305261
212700,22.34263001886284
212701,22.34263001886284
212702,22.34263001886284
212703,22.34263001886284
212704,22.34263001886284
212705,58.87997036305261
212706,27.27027683341428
212707,58.87997036305261
212709,22.34263001886284
212710,58.87997036305261
212711,58.87997036305261
212712,58.87997036305261
212713,27.572759856630825
212716,22.34263001886284
212717,22.34263001886284
212718,22.34263001886284
212719,22.34263001886284
212721,22.34263001886284
212722,22.34263001886284
212723,58.87997036305261
212724,22.34263001886284
212725,22.34263001886284
212727,22.34263001886284
212728,22.34263001886284
212729,22.34263001886284
212731,27.27027683341428
212732,58.87997036305261
212734,22.34263001886284
212735,22.34263001886284
212736,22.34263001886284
212737,27.572759856630825
212738,58.87997036305261
212739,22.34263001886284
212740,22.34263001886284
212742,22.34263001886284
212743,22.34263001886284
212744,22.34263001886284
212748,22.34263001886284
212749,22.34263001886284
212750,58.87997036305261
212751,22.34263001886284
212752,22.34263001886284
212754,22.34263001886284
212755,22.34263001886284
212756,22.34263001886284
212757,58.86690017513135
212758,27.27027683341428
212759,27.27027683341428
212760,21.840760346487006
212761,58.87997036305261
212763,22.34263001886284
212764,27.572759856630825
212765,58.87997036305261
212767,22.34263001886284
212768,22.34263001886284
212769,22.34263001886284
212772,58.87997036305261
212773,22.34263001886284
212774,22.34263001886284
212775,58.87997036305261
212776,22.34263001886284
212777,22.34263001886284
212778,22.34263001886284
212779,22.34263001886284
212782,58.87997036305261
212783,58.87997036305261
212787,27.572759856630825
212788,27.572759856630825
212789,27.572759856630825
212790,22.34263001886284
212792,22.34263001886284
212793,22.34263001886284
212794,22.34263001886284
212796,22.34263001886284
212797,22.34263001886284
212798,58.87997036305261
212799,22.34263001886284
212800,22.34263001886284
212802,22.34263001886284
212803,22.34263001886284
212805,58.87997036305261
212806,58.87997036305261
212807,58.87997036305261
212809,22.34263001886284
212812,27.572759856630825
212816,22.34263001886284
212817,22.34263001886284
212818,22.34263001886284
212819,22.34263001886284
212820,22.34263001886284
212821,58.87997036305261
212822,22.34263001886284
212823,22.34263001886284
212824,58.87997036305261
212825,22.34263001886284
212826,22.34263001886284
212828,22.34263001886284
212829,22.34263001886284
212830,22.34263001886284
212831,27.27027683341428
212832,27.27027683341428
212833,27.27027683341428
212834,27.572759856630825
212835,27.572759856630825
212837,22.34263001886284
212838,22.34263001886284
212839,22.34263001886284
212840,58.87997036305261
212843,22.34263001886284
212844,22.34263001886284
212845,58.87997036305261
212846,22.34263001886284
212849,22.741357804704204
212850,22.34263001886284
212853,58.87997036305261
212856,27.572759856630825
212857,27.572759856630825
212860,22.34263001886284
212861,22.34263001886284
212862,22.34263001886284
212863,22.34263001886284
212866,22.34263001886284
212867,22.34263001886284
212868,58.87997036305261
212869,22.34263001886284
212870,22.34263001886284
212872,22.34263001886284
212873,22.34263001886284
212874,22.34263001886284
212875,58.87997036305261
212876,58.87997036305261
212877,27.27027683341428
212879,22.34263001886284
212880,58.87997036305261
212881,22.34263001886284
212884,22.34263001886284
212885,22.34263001886284
212886,22.34263001886284
212888,22.34263001886284
212889,22.34263001886284
212890,22.34263001886284
212891,58.87997036305261
212892,22.34263001886284
212893,22.34263001886284
212896,58.87997036305261
212899,22.34263001886284
212900,22.34263001886284
212901,22.34263001886284
212902,22.34263001886284
212903,22.34263001886284
212905,22.34263001886284
212906,22.34263001886284
212907,27.27027683341428
212910,22.34263001886284
212911,22.34263001886284
212914,27.27027683341428
212915,22.34263001886284
212916,27.572759856630825
212917,27.572759856630825
212919,22.34263001886284
212920,22.34263001886284
212921,22.34263001886284
212924,22.34263001886284
212925,22.34263001886284
212926,58.87997036305261
212927,22.34263001886284
212929,22.34263001886284
212930,58.87997036305261
212931,22.34263001886284
212932,58.99333662388944
212933,58.87997036305261
212934,27.27027683341428
212935,22.34263001886284
212936,27.572759856630825
212937,27.572759856630825
212938,27.572759856630825
212940,22.34263001886284
212941,22.34263001886284
212942,22.34263001886284
212946,22.34263001886284
212947,22.34263001886284
212948,58.87997036305261
212949,22.34263001886284
212950,22.34263001886284
212951,22.34263001886284
212952,58.87997036305261
212954,27.27027683341428
212955,27.572759856630825
212956,27.572759856630825
212959,22.34263001886284
212960,22.34263001886284
212964,22.34263001886284
212965,22.34263001886284
212966,58.87997036305261
212967,22.34263001886284
212968,22.34263001886284
212969,22.34263001886284
212970,22.34263001886284
212971,22.34263001886284
212973,58.87997036305261
212974,27.27027683341428
212977,27.572759856630825
212978,27.572759856630825
212979,27.572759856630825
212981,22.34263001886284
212982,22.34263001886284
212983,22.34263001886284
212984,58.87997036305261
212985,58.87997036305261
212986,58.87997036305261
212987,22.34263001886284
212988,22.34263001886284
212989,58.87997036305261
212990,22.34263001886284
212991,22.34263001886284
212993,22.34263001886284
212994,22.34263001886284
212995,22.34263001886284
212996,27.27027683341428
212997,58.87997036305261
212998,27.27027683341428
212999,21.840760346487006
213001,27.572759856630825
213002,27.572759856630825
213006,22.34263001886284
213007,22.34263001886284
213011,22.34263001886284
213012,22.34263001886284
213013,58.87997036305261
213016,22.34263001886284
213017,22.34263001886284
213020,58.86690017513135
213021,58.87997036305261
213022,58.87997036305261
213023,58.87997036305261
213025,22.34263001886284
213026,22.34263001886284
213027,22.34263001886284
213031,22.34263001886284
213032,22.34263001886284
213033,58.87997036305261
213034,22.34263001886284
213035,22.34263001886284
213036,22.34263001886284
213037,22.34263001886284
213038,22.34263001886284
213039,29.422991071428573
213040,58.87997036305261
213041,27.27027683341428
213043,22.34263001886284
213048,58.87997036305261
213049,58.87997036305261
213050,27.572759856630825
213053,22.34263001886284
213054,22.34263001886284
213055,22.34263001886284
213056,58.87997036305261
213059,22.34263001886284
213060,22.34263001886284
213061,27.27027683341428
213064,22.34263001886284
213065,22.34263001886284
213066,22.34263001886284
213068,58.87997036305261
213069,58.87997036305261
213070,58.87997036305261
213072,27.572759856630825
213073,27.572759856630825
213074,27.572759856630825
213076,22.34263001886284
213077,22.34263001886284
213078,22.34263001886284
213079,22.34263001886284
213080,22.34263001886284
213081,22.34263001886284
213082,22.34263001886284
213083,22.34263001886284
213084,58.87997036305261
213085,22.34263001886284
213086,22.34263001886284
213087,22.34263001886284
213088,22.34263001886284
213089,22.34263001886284
213090,58.87997036305261
213091,58.87997036305261
213092,58.87997036305261
213093,21.840760346487006
213094,22.34263001886284
213096,22.34263001886284
213097,27.572759856630825
213098,27.572759856630825
213100,22.34263001886284
213101,22.34263001886284
213102,22.34263001886284
213103,22.34263001886284
213105,58.87997036305261
213106,22.34263001886284
213107,22.34263001886284
213108,58.87997036305261
213109,22.34263001886284
213110,22.34263001886284
213111,22.34263001886284
213113,58.87997036305261
213114,58.87997036305261
213115,22.34263001886284
213123,22.34263001886284
213127,22.34263001886284
213128,27.572759856630825
213129,27.572759856630825
213131,22.34263001886284
213132,22.34263001886284
213133,22.34263001886284
213135,22.34263001886284
213136,22.34263001886284
213137,58.87997036305261
213138,22.34263001886284
213140,22.34263001886284
213141,22.34263001886284
213142,22.34263001886284
213145,58.87997036305261
213147,22.34263001886284
213148,58.87997036305261
213149,27.572759856630825
213150,22.34263001886284
213151,22.34263001886284
213152,22.34263001886284
213153,22.34263001886284
213154,22.34263001886284
213155,22.34263001886284
213156,58.87997036305261
213157,22.34263001886284
213158,22.34263001886284
213159,22.34263001886284
213160,22.34263001886284
213161,22.34263001886284
213162,27.27027683341428
213163,58.87997036305261
213164,27.27027683341428
213167,22.34263001886284
213168,22.34263001886284
213169,58.87997036305261
213170,58.87997036305261
213171,58.87997036305261
213174,22.34263001886284
213175,22.34263001886284
213176,22.34263001886284
213179,22.34263001886284
213180,22.34263001886284
