record_ID,units_sold
212645,64.14767447889115
212646,62.69335853650112
212647,58.673923279616744
212648,62.810537049625545
212649,51.3894996230522
212653,44.180520652208074
212654,29.82516345162584
212657,34.3229547120616
212658,35.0228237972474
212661,63.99205409183779
212662,62.61318283516818
212663,43.38442992751419
212666,58.74463694972465
212667,62.88125071973345
212668,51.46021329316011
212671,115.78834515614
212672,45.760128036724424
212673,29.82043243601332
212674,107.75724118072155
212675,29.61176329899334
212676,52.36624941147514
212677,34.88807032389603
212678,34.31822369644908
212679,37.0550992960863
212681,77.96895158690856
212682,78.17366117769402
212683,26.468774387964437
212686,90.82216118835483
212687,88.17951978672136
212688,45.5746913212127
212689,41.63070075004874
212691,59.35055994329428
212692,63.03450559898055
212693,51.68891285812764
212694,84.55025426014116
212695,81.26439894675899
212696,76.6467894757091
212697,46.290606344573646
212698,31.331691658228024
212699,113.77667867046542
212700,27.35078823518691
212701,26.40371817913784
212702,36.47477423183115
212703,33.490697661330685
212704,35.47312640376367
212705,92.05089281810855
212706,84.29016781953413
212707,110.398493258102
212709,23.60424183839465
212710,63.93640886866479
212711,66.92435360541549
212712,92.63293894233342
212713,65.1099539873609
212716,62.73745787171138
212717,55.31498878832042
212718,65.19655420995186
212719,59.36899481328268
212721,48.18145450319672
212722,33.14709513113067
212723,104.33146118556752
212724,30.37330667961632
212725,27.615564166277117
212727,36.47950524744367
212728,36.51321610576011
212729,37.96753204815013
212731,79.23981825529117
212732,111.18599871763725
212734,23.60897285400717
212735,38.42891125845631
212736,41.98746017532777
212737,64.00388163086907
212738,88.13723900002047
212739,43.24536809510464
212740,41.036605295510384
212742,57.92657294583129
212743,62.21407608728093
212744,51.62293020363224
212748,44.48939591850855
212749,29.832259975044607
212750,99.73377973564712
212751,29.623590838024626
212752,26.865848324685416
212754,34.89989786292732
212755,34.33005123548037
212756,65.93534706225657
212757,92.08868243605217
212758,77.98077912593985
212759,79.35965038260946
212760,-13.978616532852655
212761,54.15731120750162
212763,10.226283638788502
212764,64.07696080878324
212765,87.81893095597326
212767,57.92420743802503
212768,62.136265893754256
212769,51.469675324385136
212772,113.76542639183768
212773,44.78880915358397
212774,29.82989446723836
212775,89.3241000441723
212776,29.621225330218365
212777,26.863482816879156
212778,34.89753235512107
212779,34.32768572767412
212782,103.49064224395461
212783,104.86951350062422
212787,63.98495756841901
212788,62.60608631174941
212789,43.377333404095424
212790,79.96822166977881
212792,57.907648883381235
212793,62.044262653390035
212794,51.528561455461755
212796,45.14947402754228
212797,112.69781848932911
212798,99.08297060071513
212799,29.604666775574557
212800,26.846924262235348
212802,34.880973800477264
212803,34.311127173030314
212805,95.20085614929322
212806,103.4740836893108
212807,104.85295494598041
212809,26.46167786454567
212812,66.32847384136461
212816,58.96860549907965
212817,63.48244269769057
212818,55.90908424285876
212819,60.386673242751186
212820,58.50131365241448
212821,79.32048812146515
212822,47.945658414810424
212823,33.137633099905656
212824,103.85516724666068
212825,28.025059391058207
212826,24.588314706235195
212828,36.470043216218656
212829,36.50375407453508
212830,37.958070016925106
212831,70.88168399832816
212832,84.28543680392164
212833,69.55123871230197
212834,66.55244239071963
212835,64.87179239116834
212837,59.19257404843467
212838,63.70641124704558
212839,56.057608106493355
212840,86.91980865520927
212843,59.232241451523265
212844,33.13526759209938
212845,93.72847678578425
212846,28.173583254692787
212849,93.2525357511301
212850,38.63470668060265
212853,63.15090566997917
212856,64.86706137555582
212857,45.8646425250631
212860,58.58428554705877
212861,63.32445680283095
212862,55.52476429083787
212863,61.313240534696035
212866,48.39123000571419
212867,33.13053657648686
212868,111.64286185682708
212869,27.79162881047816
212870,25.486554411461483
212872,36.46294669279986
212873,36.4966575511163
212874,37.950973493506325
212875,101.51734136630624
212876,109.39918168436249
212877,85.26582431521106
212879,23.592414299363362
212880,63.924581329633504
212881,44.3192249524523
212884,59.110032839295464
212885,63.32209129502469
212886,52.20283261133304
212888,53.19523997865575
212889,45.974634554854404
212890,31.317498611390462
212891,105.69886905280362
212892,36.460581184993615
212893,33.47650461449315
212896,108.61404173263345
212899,41.61414219540494
212900,59.10766733148922
212901,63.39517047293886
212902,51.89868836064508
212903,44.03157413201916
212905,46.8021605899728
212906,31.315133103584216
212907,89.81344037784618
212910,37.28810722011201
212911,33.474139106686906
212914,83.44088276787318
212915,63.90005085147356
212916,62.59662428052438
212917,43.29242668714997
212919,58.04907622359705
212920,62.11024530788542
212921,51.594544109957155
212924,44.00834171051092
212925,29.803873881369512
212926,93.11771747991362
212927,29.59520474434953
212929,35.17329051213393
212930,55.70664079649376
212931,34.926089541270656
212932,107.8290955677068
212933,103.46462165808576
212934,76.80372399900662
212935,25.9995477189981
212936,64.57668751515111
212937,62.59425877271812
212938,43.29006117934371
212940,57.89582134434995
212941,62.10787980007916
212942,51.36584454498963
212946,44.1568655741455
212947,30.85773397364916
212948,92.93150929502391
212949,34.86914626144598
212950,34.29929963399903
212951,34.99916871918482
212952,95.18902861026193
212954,79.32889878112812
212955,66.53588383607583
212956,64.85523383652453
212959,63.68985269240177
212960,55.286602694645325
212964,47.70040029519909
212965,33.118709037455574
212966,103.4919730612511
212967,27.62891190000603
212968,25.24839281526893
212969,36.75289789665027
212970,37.54105561217092
212971,37.93914595447504
212973,109.77874136729257
212974,84.07983511029562
212977,66.53351832826957
212978,64.85286832871827
