record_ID,units_sold
212645,55.559364318847656
212646,54.27691650390625
212647,51.28904342651367
212648,54.985904693603516
212649,45.81489562988281
212653,40.390907287597656
212654,30.531169891357422
212657,31.943832397460938
212658,32.72467803955078
212661,55.67432403564453
212662,54.442039489746094
212663,37.240177154541016
212666,51.55448913574219
212667,55.25135040283203
212668,46.08033752441406
212671,107.1307373046875
212672,41.65953826904297
212673,30.746448516845703
212674,126.08473205566406
212675,27.45230484008789
212676,65.40924072265625
212677,33.16905975341797
212678,32.15911102294922
212679,34.294273376464844
212681,79.48887634277344
212682,80.01258850097656
212683,23.46942901611328
212686,96.93489074707031
212687,94.95846557617188
212688,38.587162017822266
212689,35.649452209472656
212691,51.848121643066406
212692,55.24402618408203
212693,46.123172760009766
212694,90.83341217041016
212695,88.01773071289062
212696,84.04911804199219
212697,41.90301513671875
212698,31.641998291015625
212699,129.49708557128906
212700,25.83987045288086
212701,24.579132080078125
212702,34.114768981933594
212703,31.499713897705078
212704,33.13328170776367
212705,110.5487060546875
212706,83.10187530517578
212707,124.28327941894531
212709,21.455730438232422
212710,69.34228515625
212711,72.7831802368164
212712,97.80023956298828
212713,55.77437973022461
212716,54.828102111816406
212717,48.315547943115234
212718,53.831546783447266
212719,49.542213439941406
212721,42.94171905517578
212722,32.63054656982422
212723,123.67164611816406
212724,27.63097381591797
212725,25.166404724121094
212727,33.89948272705078
212728,33.29081344604492
212729,34.573265075683594
212731,79.91007995605469
212732,124.54037475585938
212734,21.24044418334961
212735,28.705493927001953
212736,32.45368957519531
212737,55.13611602783203
212738,94.32533264160156
212739,36.601646423339844
212740,34.817604064941406
212742,50.46452331542969
212743,54.26170349121094
212744,45.6424446105957
212748,40.268619537353516
212749,30.208240509033203
212750,120.78079986572266
212751,26.91409683227539
212752,24.449520111083984
212754,32.63085174560547
212755,31.62090301513672
212756,51.07548904418945
212757,110.08892822265625
212758,78.95066833496094
212759,80.18295288085938
212760,-4.283725738525391
212761,64.5755844116211
212763,12.755577087402344
212764,55.29391860961914
212765,94.2469482421875
212767,50.572166442871094
212768,54.319183349609375
212769,45.64977264404297
212772,105.46905517578125
212773,40.5768928527832
212774,30.31588363647461
212775,114.85797882080078
212776,27.021732330322266
212777,24.55716323852539
212778,32.738494873046875
212779,31.728546142578125
212782,119.47981262207031
212783,120.71211242675781
212787,55.99725341796875
212788,54.76496124267578
212789,37.56310272216797
212790,58.596214294433594
212792,51.32565689086914
212793,55.022518157958984
212794,46.45342254638672
212796,41.58119201660156
212797,81.10641479492188
212798,121.2698745727539
212799,27.775226593017578
212800,25.310657501220703
212802,33.49198913574219
212803,32.48204040527344
212805,112.83958435058594
212806,120.23330688476562
212807,121.46559143066406
212809,23.7923583984375
212812,57.3369140625
212816,51.81260299682617
212817,55.7602653503418
212818,49.14739227294922
212819,51.40686798095703
212820,49.45023727416992
212821,85.85297393798828
212822,43.2218017578125
212823,33.06111145019531
212824,123.81585693359375
212825,26.506595611572266
212826,23.590579986572266
212828,34.330047607421875
212829,33.721378326416016
212830,35.00382995605469
