ID,Vehicles
20170701001,65.87184079541424
20170701011,61.576004438945674
20170701021,49.933361392679714
20170701031,45.12338225564628
20170701041,42.98251117108311
20170701051,41.71328015391355
20170701061,43.85964323162661
20170701071,46.78467234749536
20170701081,52.456380929649356
20170701091,57.22720015051923
20170701101,76.27187175402514
20170701111,83.76670826427676
20170701121,84.62900368274354
20170701131,80.24116845051803
20170701141,82.99911257713714
20170701151,82.99911257713714
20170701161,82.03100510583846
20170701171,82.03100510583846
20170701181,83.15862198404389
20170701191,86.1344144144217
20170701201,86.1344144144217
20170701211,83.92258947280091
20170701221,81.96672265491671
20170701231,79.6895147624645
20170702001,65.19870086954379
20170702011,60.902864513075194
20170702021,49.260221466809234
20170702031,44.4502423297758
20170702041,42.30937124521263
20170702051,41.04014022804307
20170702061,43.18650330575613
20170702071,46.11153242162488
20170702081,51.783241003778876
20170702091,56.55406022464875
20170702101,75.59873182815465
20170702111,83.09356833840627
20170702121,83.95586375687306
20170702131,79.56802852464756
20170702141,82.32597265126665
20170702151,82.32597265126665
20170702161,81.35786517996797
20170702171,81.35786517996797
20170702181,82.4854820581734
20170702191,85.16601709227236
20170702201,85.16601709227236
20170702211,82.95419215065156
20170702221,80.99832533276737
20170702231,78.72111744031515
20170703001,63.78739631336202
20170703011,59.49155995689345
20170703021,47.84891691062749
20170703031,43.03893777359405
20170703041,40.898066689030884
20170703051,39.628835671861324
20170703061,41.775198749574386
20170703071,44.70022786544313
20170703081,50.37193644759713
20170703091,55.142755668467004
20170703101,74.18742727197291
20170703111,81.68226378222452
20170703121,82.54455920069131
20170703131,78.15672396846581
20170703141,80.9146680950849
20170703151,80.9146680950849
20170703161,79.94656062378623
20170703171,79.94656062378623
20170703181,81.07417750199166
20170703191,83.75471253609061
20170703201,83.75471253609061
20170703211,81.54288759446982
20170703221,79.58702077658562
20170703231,77.30981288413341
20170704001,63.78739631336202
20170704011,59.49155995689345
20170704021,46.88784268164858
20170704031,42.07786354461514
20170704041,39.936992460051975
20170704051,38.667761442882416
20170704061,40.81412452059548
20170704071,43.73915363646422
20170704081,49.06431526741846
20170704091,53.83513448828833
20170704101,72.87980609179424
20170704111,80.37464260204585
20170704121,81.23693802051264
20170704131,76.84910278828714
20170704141,79.60704691490623
20170704151,79.60704691490623
20170704161,78.63893944360755
20170704171,78.63893944360755
20170704181,79.76655632181298
20170704191,82.44709135591194
20170704201,82.44709135591194
20170704211,80.23526641429115
20170704221,78.27939959640695
20170704231,76.00219170395474
20170705001,68.11601572139834
20170705011,63.820179364929764
20170705021,51.21646208968489
20170705031,46.40648295265145
20170705041,44.265611868088286
20170705051,42.996380850918726
20170705061,45.14274392863179
20170705071,48.067773044500534
20170705081,53.83347081381652
20170705091,60.14673200121253
20170705101,79.19140360471843
20170705111,86.68624011497005
20170705121,87.54853553343683
20170705131,83.16070030121132
20170705141,85.91864442783043
20170705151,85.91864442783043
20170705161,84.95053695653175
20170705171,84.95053695653175
20170705181,86.07815383473718
20170705191,88.75868886883613
20170705201,88.75868886883613
20170705211,86.54686392721534
20170705221,83.81876345293857
20170705231,80.2461599844196
20170706001,69.16088329563642
20170706011,63.41769541646867
20170706021,51.38363073236495
20170706031,46.57365159533151
20170706041,44.432780510768346
20170706051,43.16354949359879
20170706061,45.30991257131185
20170706071,48.234941687180594
20170706081,54.00063945649658
20170706091,58.60281665875071
20170706101,79.30104026211883
20170706111,89.86149385009023
20170706121,90.72378926855701
20170706131,85.93516784349242
20170706141,88.69311197011152
20170706151,88.69311197011152
20170706161,87.72500449881284
20170706171,87.72500449881284
20170706181,88.85262137701827
20170706191,91.53315641111722
20170706201,91.53315641111722
20170706211,89.32133146949643
20170706221,86.59323099521966
20170706231,83.0206275267007
20170707001,68.8755460045677
20170707011,63.1323581253999
20170707021,51.09829344129621
20170707031,46.28831430426277
20170707041,44.1474432196996
20170707051,42.878212202530044
20170707061,45.024575280243106
20170707071,47.94960439611185
20170707081,53.715302165427836
20170707091,58.31747936768197
20170707101,79.0157029710501
20170707111,89.5761565590215
20170707121,90.43845197748828
20170707131,85.64983055242368
20170707141,88.40777467904279
20170707151,88.40777467904279
20170707161,87.43966720774411
20170707171,87.43966720774411
20170707181,88.56728408594954
20170707191,91.24781912004849
20170707201,91.24781912004849
20170707211,89.0359941784277
20170707221,86.30789370415093
20170707231,82.73529023563196
20170708001,68.06836351934761
20170708011,62.325175640179836
20170708021,50.29111095607614
20170708031,45.4811318190427
20170708041,43.340260734479536
20170708051,42.071029717309976
20170708061,44.21739279502304
20170708071,47.142421910891784
20170708081,52.90811968020777
20170708091,57.5102968824619
20170708101,78.20852048583002
20170708111,88.76897407380142
20170708121,89.6312694922682
20170708131,84.84264806720361
20170708141,87.6005921938227
20170708151,87.6005921938227
20170708161,86.63248472252403
20170708171,86.63248472252403
20170708181,87.76010160072946
20170708191,90.44063663482841
20170708201,90.44063663482841
20170708211,89.40533880892745
20170708221,86.67723833465068
20170708231,83.10463486613172
20170709001,68.73396950626206
20170709011,62.9907816270943
20170709021,50.956716942990596
20170709031,46.14673780595716
20170709041,44.00586672139399
20170709051,42.73663570422443
20170709061,44.882998781937495
20170709071,47.80802789780624
20170709081,53.573725667122226
20170709091,58.17590286937636
20170709101,78.87412647274448
20170709111,89.43458006071587
20170709121,90.29687547918266
20170709131,85.50825405411805
20170709141,88.26619818073716
20170709151,88.26619818073716
20170709161,87.29809070943848
20170709171,87.29809070943848
20170709181,88.42570758764391
20170709191,91.10624262174287
20170709201,91.10624262174287
20170709211,90.07094479584191
20170709221,87.34284432156514
20170709231,83.77024085304618
20170710001,68.8161244584563
20170710011,63.07293657928853
20170710021,51.03887189518482
20170710031,46.22889275815138
20170710041,44.088021673588216
20170710051,42.818790656418656
20170710061,44.96515373413172
20170710071,47.890182850000464
20170710081,53.65588061931645
20170710091,58.25805782157058
20170710101,78.95628142493872
20170710111,89.51673501291012
20170710121,90.3790304313769
20170710131,85.5904090063123
20170710141,88.34835313293141
20170710151,88.34835313293141
20170710161,87.38024566163273
20170710171,87.38024566163273
20170710181,88.50786253983816
20170710191,91.18839757393711
20170710201,91.18839757393711
20170710211,90.15309974803615
20170710221,87.42499927375938
20170710231,83.85239580524042
20170711001,68.8161244584563
20170711011,63.07293657928853
20170711021,51.03887189518482
20170711031,46.22889275815138
20170711041,44.088021673588216
20170711051,42.818790656418656
20170711061,44.96515373413172
20170711071,47.890182850000464
20170711081,53.65588061931645
20170711091,58.25805782157058
20170711101,78.95628142493872
20170711111,89.51673501291012
20170711121,90.3790304313769
20170711131,85.5904090063123
20170711141,88.34835313293141
20170711151,88.34835313293141
20170711161,87.38024566163273
20170711171,87.38024566163273
20170711181,88.50786253983816
20170711191,91.18839757393711
20170711201,91.18839757393711
20170711211,90.15309974803615
20170711221,87.42499927375938
20170711231,83.85239580524042
20170712001,69.12386919396442
20170712011,63.380681314796654
20170712021,51.34661663069296
20170712031,46.53663749365952
20170712041,44.39576640909635
20170712051,43.126535391926794
20170712061,45.272898469639856
20170712071,48.1979275855086
20170712081,53.963625354824586
20170712091,58.56580255707872
20170712101,79.26402616044685
20170712111,89.82447974841824
20170712121,90.68677516688503
20170712131,85.89815374182042
20170712141,88.65609786843953
20170712151,88.65609786843953
20170712161,87.68799039714085
20170712171,87.68799039714085
20170712181,88.81560727534628
20170712191,91.49614230944523
20170712201,91.49614230944523
20170712211,90.46084448354428
20170712221,87.7327440092675
20170712231,84.16014054074854
20170713001,70.06018073529646
20170713011,65.38979190033234
20170713021,52.32049515697938
20170713031,47.510516019945946
20170713041,45.36964493538278
20170713051,44.10041391821322
20170713061,46.24677699592628
20170713071,49.17180611179503
20170713081,54.93750388111101
20170713091,59.539681083365146
20170713101,80.23790468673327
20170713111,90.95548974069995
20170713121,91.81778515916673
20170713131,87.02916373410214
20170713141,89.78710786072124
20170713151,89.78710786072124
20170713161,88.81900038942256
20170713171,88.81900038942256
20170713181,90.42622889052538
20170713191,93.10676392462433
20170713201,93.10676392462433
20170713211,90.51870384837166
20170713221,87.79060337409489
20170713231,84.21799990557592
20170714001,69.94797251449636
20170714011,65.27758367953224
20170714021,52.2082869361793
20170714031,47.39830779914586
20170714041,45.257436714582695
20170714051,43.988205697413136
20170714061,46.1345687751262
20170714071,49.059597890994944
20170714081,54.82529566031093
20170714091,59.42747286256506
20170714101,80.12569646593317
20170714111,90.84328151989985
20170714121,91.70557693836663
20170714131,86.91695551330203
20170714141,89.67489963992114
20170714151,89.67489963992114
20170714161,88.70679216862246
20170714171,88.70679216862246
20170714181,90.31402066972528
20170714191,92.99455570382423
20170714201,92.99455570382423
20170714211,90.40649562757156
20170714221,87.67839515329479
20170714231,84.10579168477582
20170715001,70.44462130572091
20170715011,65.7742324707568
20170715021,52.70493572740384
20170715031,47.894956590370406
20170715041,45.75408550580724
20170715051,44.48485448863768
20170715061,46.63121756635074
20170715071,49.55624668221949
20170715081,55.32194445153547
20170715091,59.924121653789605
20170715101,80.62234525715773
20170715111,91.3399303111244
20170715121,92.20222572959119
20170715131,87.4136043045266
20170715141,90.1715484311457
20170715151,90.1715484311457
20170715161,89.20344095984701
20170715171,89.20344095984701
20170715181,90.81066946094984
20170715191,93.49120449504879
20170715201,93.49120449504879
20170715211,90.90314441879612
20170715221,88.17504394451935
20170715231,84.60244047600038
20170716001,70.44462130572091
20170716011,65.7742324707568
20170716021,52.70493572740384
20170716031,47.894956590370406
20170716041,45.75408550580724
20170716051,44.48485448863768
20170716061,46.63121756635074
20170716071,49.55624668221949
20170716081,55.32194445153547
20170716091,59.924121653789605
20170716101,80.62234525715773
20170716111,91.3399303111244
20170716121,92.20222572959119
20170716131,87.4136043045266
20170716141,90.1715484311457
20170716151,90.1715484311457
20170716161,89.20344095984701
20170716171,89.20344095984701
20170716181,90.81066946094984
20170716191,93.49120449504879
20170716201,93.49120449504879
20170716211,90.90314441879612
20170716221,88.17504394451935
20170716231,84.60244047600038
20170717001,70.17703771733169
20170717011,65.50664888236757
20170717021,52.43735213901462
20170717031,47.627373001981184
20170717041,45.48650191741802
20170717051,44.21727090024846
20170717061,46.36363397796152
20170717071,49.288663093830266
20170717081,55.05436086314625
20170717091,59.65653806540038
20170717101,80.3547616687685
20170717111,91.07234672273518
20170717121,91.93464214120196
20170717131,87.14602071613737
20170717141,89.90396484275647
20170717151,89.90396484275647
20170717161,88.93585737145779
20170717171,88.93585737145779
20170717181,90.54308587256061
20170717191,93.22362090665956
20170717201,93.22362090665956
20170717211,90.63556083040689
20170717221,87.90746035613012
20170717231,84.33485688761115
20170718001,70.17703771733169
20170718011,65.50664888236757
20170718021,52.74888724686067
20170718031,47.93890810982723
20170718041,45.798037025264065
20170718051,44.528806008094506
20170718061,46.67516908580757
20170718071,49.600198201676314
20170718081,55.74412614266046
20170718091,60.346303344914595
20170718101,81.04452694828272
20170718111,91.7621120022494
20170718121,92.62440742071618
20170718131,87.83578599565159
20170718141,90.59373012227069
20170718151,90.59373012227069
20170718161,89.625622650972
20170718171,89.625622650972
20170718181,91.23285115207483
20170718191,93.91338618617378
20170718201,93.91338618617378
20170718211,91.32532610992111
20170718221,88.59722563564434
20170718231,85.02462216712537
20170719001,70.53028430752241
20170719011,65.85989547255828
20170719021,53.10213383705138
20170719031,48.292154700017946
20170719041,46.15128361545478
20170719051,44.88205259828522
20170719061,47.02841567599828
20170719071,49.95344479186703
20170719081,56.09737273285118
20170719091,60.69954993510531
20170719101,81.39777353847344
20170719111,92.31738831942417
20170719121,93.17968373789095
20170719131,88.89218851535833
20170719141,91.65013264197744
20170719151,91.65013264197744
20170719161,90.68202517067876
20170719171,90.68202517067876
20170719181,92.28925367178158
20170719191,94.96978870588053
20170719201,94.96978870588053
20170719211,92.38172862962786
20170719221,89.65362815535109
20170719231,86.08102468683212
20170720001,71.49385878506688
20170720011,66.82346995010275
20170720021,54.065708314595845
20170720031,49.25572917756241
20170720041,47.11485809299924
20170720051,45.84562707582968
20170720061,47.991990153542744
20170720071,50.91701926941149
20170720081,57.06094721039564
20170720091,61.66312441264977
20170720101,82.36134801601791
20170720111,93.28096279696864
20170720121,94.14325821543542
20170720131,89.85576299290281
20170720141,92.6137071195219
20170720151,92.6137071195219
20170720161,91.64559964822323
20170720171,91.64559964822323
20170720181,93.25282814932605
20170720191,95.933363183425
20170720201,95.933363183425
20170720211,93.34530310717233
20170720221,90.61720263289556
20170720231,87.04459916437659
20170721001,71.49385878506688
20170721011,66.82346995010275
20170721021,54.065708314595845
20170721031,49.25572917756241
20170721041,47.11485809299924
20170721051,45.84562707582968
20170721061,47.991990153542744
20170721071,50.91701926941149
20170721081,57.06094721039564
20170721091,61.66312441264977
20170721101,82.36134801601791
20170721111,93.28096279696864
20170721121,94.14325821543542
20170721131,89.85576299290281
20170721141,92.6137071195219
20170721151,92.6137071195219
20170721161,91.64559964822323
20170721171,91.64559964822323
20170721181,93.25282814932605
20170721191,95.933363183425
20170721201,95.933363183425
20170721211,93.34530310717233
20170721221,90.61720263289556
20170721231,87.04459916437659
20170722001,72.59697749181979
20170722011,67.92658865685566
20170722021,55.168827021348754
20170722031,50.35884788431532
20170722041,48.21797679975215
20170722051,46.94874578258259
20170722061,49.09510886029565
20170722071,52.0201379761644
20170722081,58.16406591714855
20170722091,62.76624311940268
20170722101,83.46446672277082
20170722111,94.38408150372155
20170722121,95.24637692218833
20170722131,90.95888169965572
20170722141,93.71682582627481
20170722151,93.71682582627481
20170722161,92.74871835497613
20170722171,92.74871835497613
20170722181,94.35594685607896
20170722191,97.03648189017791
20170722201,97.03648189017791
20170722211,94.44842181392524
20170722221,91.72032133964846
20170722231,88.1477178711295
20170723001,72.18371666970728
20170723011,67.51332783474315
20170723021,54.755566199236256
20170723031,49.94558706220282
20170723041,47.80471597763965
20170723051,46.53548496047009
20170723061,48.681848038183155
20170723071,51.6068771540519
20170723081,57.75080509503605
20170723091,62.35298229729018
20170723101,83.05120590065832
20170723111,93.97082068160904
20170723121,94.83311610007583
20170723131,90.54562087754321
20170723141,93.30356500416231
20170723151,93.30356500416231
20170723161,92.33545753286363
20170723171,92.33545753286363
20170723181,93.94268603396645
20170723191,96.6232210680654
20170723201,96.6232210680654
20170723211,94.03516099181273
20170723221,91.30706051753596
20170723231,87.734457049017
20170724001,70.48389444159105
20170724011,65.81350560662692
20170724021,53.05574397112001
20170724031,48.24576483408657
20170724041,46.104893749523406
20170724051,44.835662732353846
20170724061,46.98202581006691
20170724071,49.907054925935654
20170724081,56.0509828669198
20170724091,60.653160069173936
20170724101,81.35138367254208
20170724111,92.27099845349281
20170724121,93.1332938719596
20170724131,88.84579864942698
20170724141,91.60374277604608
20170724151,91.60374277604608
20170724161,90.6356353047474
20170724171,90.6356353047474
20170724181,92.24286380585022
20170724191,94.92339883994917
20170724201,94.92339883994917
20170724211,92.3353387636965
20170724221,89.60723828941973
20170724231,86.03463482090076
20170725001,69.52495881581768
20170725011,64.85456998085355
20170725021,52.09680834534665
20170725031,47.286829208313215
20170725041,45.14595812375005
20170725051,43.87672710658049
20170725061,46.02309018429355
20170725071,48.9481193001623
20170725081,55.092047241146446
20170725091,59.69422444340058
20170725101,80.39244804676872
20170725111,91.31206282771944
20170725121,92.17435824618623
20170725131,87.88686302365362
20170725141,90.64480715027271
20170725151,90.64480715027271
20170725161,89.67669967897403
20170725171,89.67669967897403
20170725181,91.28392818007686
20170725191,93.96446321417581
20170725201,93.96446321417581
20170725211,91.37640313792313
20170725221,88.64830266364636
20170725231,85.0756991951274
20170726001,69.87324891521584
20170726011,65.20286008025171
20170726021,52.44509844474482
20170726031,47.635119307711385
20170726041,45.49424822314822
20170726051,44.22501720597866
20170726061,46.37138028369172
20170726071,49.29640939956047
20170726081,55.440337340544616
20170726091,60.04251454279875
20170726101,80.74073814616688
20170726111,91.6603529271176
20170726121,92.52264834558439
20170726131,88.23515312305177
20170726141,90.99309724967087
20170726151,90.99309724967087
20170726161,90.02498977837219
20170726171,90.02498977837219
20170726181,91.63221827947501
20170726191,94.31275331357396
20170726201,94.31275331357396
20170726211,91.72469323732129
20170726221,88.99659276304452
20170726231,85.42398929452555
20170727001,70.74911959538167
20170727011,66.07873076041754
20170727021,53.32096912491065
20170727031,48.51098998787721
20170727041,46.370118903314044
20170727051,45.100887886144484
20170727061,47.247250963857546
20170727071,50.17228007972629
20170727081,56.31620802071044
20170727091,60.918385222964574
20170727101,81.61660882633271
20170727111,92.53622360728343
20170727121,93.39851902575022
20170727131,89.1110238032176
20170727141,91.8689679298367
20170727151,91.8689679298367
20170727161,90.90086045853802
20170727171,90.90086045853802
20170727181,92.50808895964084
20170727191,95.1886239937398
20170727201,95.1886239937398
20170727211,92.60056391748712
20170727221,89.87246344321035
20170727231,86.29985997469139
20170728001,70.68723981776851
20170728011,66.01685098280439
20170728021,53.2590893472975
20170728031,48.44911021026406
20170728041,46.308239125700894
20170728051,45.039008108531334
20170728061,47.185371186244396
20170728071,50.11040030211314
20170728081,56.25432824309729
20170728091,60.856505445351424
20170728101,81.55472904871955
20170728111,92.47434382967027
20170728121,93.33663924813706
20170728131,89.04914402560445
20170728141,91.80708815222354
20170728151,91.80708815222354
20170728161,90.83898068092486
20170728171,90.83898068092486
20170728181,92.44620918202769
20170728191,95.12674421612664
20170728201,95.12674421612664
20170728211,92.53868413987396
20170728221,89.81058366559719
20170728231,86.23798019707823
20170729001,70.68723981776851
20170729011,66.01685098280439
20170729021,53.2590893472975
20170729031,48.44911021026406
20170729041,46.308239125700894
20170729051,45.039008108531334
20170729061,47.185371186244396
20170729071,50.11040030211314
20170729081,56.25432824309729
20170729091,60.856505445351424
20170729101,81.55472904871955
20170729111,92.47434382967027
20170729121,93.33663924813706
20170729131,89.04914402560445
20170729141,91.80708815222354
20170729151,91.80708815222354
20170729161,90.83898068092486
20170729171,90.83898068092486
20170729181,92.44620918202769
20170729191,95.12674421612664
20170729201,95.12674421612664
20170729211,92.53868413987396
20170729221,89.81058366559719
20170729231,86.23798019707823
20170730001,64.81146922545341
20170730011,60.14108039048927
20170730021,47.38331875498237
20170730031,42.57333961794893
20170730041,40.432468533385766
20170730051,39.163237516216206
20170730061,41.30960059392927
20170730071,44.234629709798014
20170730081,50.37855765078216
20170730091,54.980734853036296
20170730101,75.67895845640444
20170730111,86.59857323735517
20170730121,87.46086865582195
20170730131,83.17337343328934
20170730141,85.93131755990844
20170730151,85.93131755990844
20170730161,84.96321008860976
20170730171,84.96321008860976
20170730181,86.57043858971258
20170730191,89.25097362381153
20170730201,89.25097362381153
20170730211,86.66291354755886
20170730221,83.93481307328209
20170730231,80.36220960476312
20170731001,64.58904248943871
20170731011,59.91865365447456
20170731021,47.16089201896765
20170731031,42.350912881934214
20170731041,40.21004179737105
20170731051,38.94081078020149
20170731061,41.08717385791455
20170731071,44.012202973783296
20170731081,50.156130914767445
20170731091,54.75830811702158
20170731101,75.45653172038975
20170731111,86.37614650134047
20170731121,87.23844191980724
20170731131,82.95094669727463
20170731141,85.70889082389373
20170731151,85.70889082389373
20170731161,84.74078335259505
20170731171,84.74078335259505
20170731181,86.34801185369788
20170731191,89.02854688779682
20170731201,89.02854688779682
20170731211,86.44048681154415
20170731221,83.71238633726738
20170731231,80.13978286874841
20170801001,68.901488289475
20170801011,64.04171657153547
20170801021,52.399073525269486
20170801031,47.58909438823605
20170801041,45.44822330367288
20170801051,44.17899228650332
20170801061,46.325355364216385
20170801071,49.25038448008513
20170801081,54.92209306223913
20170801091,59.692912283109
20170801101,78.73758388661489
20170801111,86.38955186286178
20170801121,87.25184728132857
20170801131,82.86401204910305
20170801141,85.62195617572216
20170801151,85.62195617572216
20170801161,84.65384870442348
20170801171,84.65384870442348
20170801181,86.2610772055263
20170801191,89.23686963590411
20170801201,89.23686963590411
20170801211,86.64880955965144
20170801221,84.69294274176724
20170801231,82.41573484931503
20170802001,68.22834836360452
20170802011,63.368576645664966
20170802021,51.725933599399006
20170802031,46.91595446236557
20170802041,44.7750833778024
20170802051,43.505852360632844
20170802061,45.652215438345905
20170802071,48.57724455421465
20170802081,54.24895313636865
20170802091,59.01977235723852
20170802101,78.0644439607444
20170802111,85.71641193699129
20170802121,86.57870735545808
20170802131,82.19087212323258
20170802141,84.94881624985167
