ID,Vehicles
20170701001,79.51343
20170701011,67.20705
20170701021,56.29953
20170701031,46.943428
20170701041,41.406776
20170701051,39.76771
20170701061,43.60822
20170701071,46.04914
20170701081,52.64707
20170701091,62.786213
20170701101,87.800644
20170701111,104.01175
20170701121,105.941826
20170701131,96.08187
20170701141,106.65193
20170701151,105.39593
20170701161,111.01605
20170701171,113.198586
20170701181,103.1705
20170701191,106.40137
20170701201,103.6556
20170701211,95.71996
20170701221,86.094246
20170701231,82.13806
20170702001,73.79903
20170702011,63.0669
20170702021,52.166965
20170702031,45.708622
20170702041,39.85461
20170702051,38.657707
20170702061,42.161823
20170702071,48.048157
20170702081,52.476242
20170702091,59.084446
20170702101,78.19971
20170702111,90.00821
20170702121,91.64284
20170702131,80.87941
20170702141,94.164345
20170702151,90.18332
20170702161,90.71517
20170702171,89.83514
20170702181,88.88176
20170702191,90.9775
20170702201,92.62577
20170702211,84.5485
20170702221,81.42001
20170702231,78.65019
20170703001,65.68344
20170703011,53.798027
20170703021,45.32314
20170703031,38.178425
20170703041,32.744194
20170703051,32.231106
20170703061,35.961147
20170703071,39.48172
20170703081,43.72375
20170703091,50.357388
20170703101,55.21751
20170703111,56.964367
20170703121,57.321747
20170703131,52.544205
20170703141,57.751064
20170703151,59.57192
20170703161,53.676624
20170703171,52.57929
20170703181,62.758583
20170703191,67.502815
20170703201,69.21347
20170703211,62.891426
20170703221,60.45323
20170703231,59.778194
20170704001,54.464737
20170704011,47.65881
20170704021,42.481506
20170704031,35.142956
20170704041,30.69572
20170704051,29.430387
20170704061,33.94391
20170704071,39.63596
20170704081,45.619713
20170704091,52.434
20170704101,58.293716
20170704111,66.096535
20170704121,69.10783
20170704131,60.787174
20170704141,65.37046
20170704151,65.71127
20170704161,61.738365
20170704171,61.003593
20170704181,64.89173
20170704191,70.56119
20170704201,66.89889
20170704211,61.96864
20170704221,64.62829
20170704231,61.09284
20170705001,62.33333
20170705011,55.181877
20170705021,46.293835
20170705031,38.796974
20170705041,34.317726
20170705051,32.99554
20170705061,38.5807
20170705071,45.01142
20170705081,52.447205
20170705091,65.39814
20170705101,84.12829
20170705111,100.342834
20170705121,102.81215
20170705131,92.43686
20170705141,95.60496
20170705151,96.18375
20170705161,93.73156
20170705171,91.367714
20170705181,99.15386
20170705191,98.5071
20170705201,95.24159
20170705211,89.27952
20170705221,86.29951
20170705231,85.371376
20170706001,77.52763
20170706011,70.29476
20170706021,55.24998
20170706031,47.729954
20170706041,41.541145
20170706051,40.944054
20170706061,44.117348
20170706071,50.454754
20170706081,56.101566
20170706091,66.95609
20170706101,94.149185
20170706111,113.11505
20170706121,112.32361
20170706131,103.87705
20170706141,110.035065
20170706151,112.59822
20170706161,114.53885
20170706171,114.24671
20170706181,125.97261
20170706191,126.978546
20170706201,122.36612
20170706211,111.98408
20170706221,101.75911
20170706231,96.94038
20170707001,80.35593
20170707011,76.56161
20170707021,61.820057
20170707031,54.400635
20170707041,48.657887
20170707051,46.091576
20170707061,49.143723
20170707071,55.483707
20170707081,60.989048
20170707091,72.46352
20170707101,96.190674
20170707111,107.56553
20170707121,111.43391
20170707131,99.77103
20170707141,105.11211
20170707151,106.22253
20170707161,105.16473
20170707171,101.64897
20170707181,108.03174
20170707191,108.40205
20170707201,105.03688
20170707211,96.97958
20170707221,91.54862
20170707231,88.35086
20170708001,79.21172
20170708011,68.57625
20170708021,54.588615
20170708031,48.21344
20170708041,44.838314
20170708051,41.585518
20170708061,46.416664
20170708071,52.438557
20170708081,58.899384
20170708091,69.359
20170708101,95.58782
20170708111,111.35968
20170708121,110.71318
20170708131,97.75921
20170708141,101.728546
20170708151,102.31483
20170708161,100.05329
20170708171,97.31256
20170708181,104.756645
20170708191,105.28529
20170708201,104.71649
20170708211,94.74585
20170708221,86.410255
20170708231,81.84361
20170709001,72.15744
20170709011,69.84202
20170709021,56.396793
20170709031,48.680996
20170709041,44.1674
20170709051,40.120804
20170709061,43.65962
20170709071,49.67103
20170709081,55.81252
20170709091,64.482086
20170709101,87.27417
20170709111,98.97666
20170709121,97.75072
20170709131,86.737686
20170709141,90.4566
20170709151,90.81323
20170709161,85.74548
20170709171,83.08861
20170709181,90.18877
20170709191,91.76919
20170709201,89.241844
20170709211,84.079765
20170709221,75.07075
20170709231,71.53428
20170710001,63.593575
20170710011,56.346676
20170710021,43.47616
20170710031,35.995308
20170710041,32.156242
20170710051,28.511148
20170710061,30.014967
20170710071,34.932148
20170710081,38.759613
20170710091,46.511795
20170710101,48.934757
20170710111,66.06132
20170710121,61.605213
20170710131,51.69661
20170710141,53.02152
20170710151,52.992428
20170710161,49.837242
20170710171,49.580673
20170710181,55.15346
20170710191,63.586353
20170710201,62.55598
20170710211,57.600147
20170710221,62.58819
20170710231,59.032043
20170711001,55.737736
20170711011,41.746113
20170711021,36.23229
20170711031,31.071594
20170711041,28.30098
20170711051,26.697699
