CustomerID,Customer.Lifetime.Value
17,4432.6454636
19,6013.7093092000005
29,7734.8428705
34,5449.6290144
37,13371.013457300001
44,13874.7458613
48,7488.7471123999985
49,8760.548950399998
54,9366.968995599998
65,7684.4843968000005
77,5188.258831599999
80,9603.6832602
94,10449.1342271
95,6297.507533099999
107,8169.842263099999
113,6844.3404371
115,8530.933894999998
131,10702.0290967
144,10241.8682785
148,7485.719824
157,9309.0252875
158,5236.8180478
191,9922.194863699999
196,10629.9367463
198,4758.7914788
203,13992.7673828
224,8728.008644099998
232,9977.4900344
235,5119.702767000001
245,5901.3309061
250,6562.5786863
253,4755.626305700001
258,7596.384062499999
261,5412.3889708
262,9868.089113099999
263,3639.6308606
275,5052.5851644
279,6047.7611454
285,5237.9348003
286,9340.418257100002
290,12802.7573162
304,7664.919668799998
305,5211.9467967
310,5652.848538299999
312,7585.2717755
313,5602.338319999999
317,9223.5753106
318,6893.6159068
324,6100.0081971
334,4754.9818007
337,6509.6855521
358,4462.379135
359,6918.753164599999
382,5822.759373499999
395,12652.218067900001
396,6912.525044600001
400,6698.1267991
406,6394.2003766
409,6348.8389138
410,7935.820731599999
421,9533.446583199999
436,4539.2277767
438,5377.9317221
439,4884.046322600001
451,8923.691772799999
452,5436.5069506
479,6455.5969983
481,6078.388877899999
487,4406.4386215
507,3482.2937064
509,8173.2243657
512,7519.4482219
521,8353.4802452
528,6998.444540099999
530,11648.4625563
532,5750.1040115
546,19703.626714899998
549,8386.9604209
550,8098.685632999999
551,20446.082883000003
571,17188.977406500002
574,7623.716679499999
575,6495.805347799999
588,8816.7876827
595,9273.476947799998
602,7683.889161699999
616,9178.4367069
619,5619.1360475
624,6197.4647685
627,8989.459814400001
635,8146.5494014
649,5025.9003334
663,5730.4977593
666,10086.6057518
673,5636.211572500001
686,6905.5486695
719,4018.5830056
724,11193.7077675
728,6826.424873999999
735,6454.8413704
741,6265.1029879
744,4646.1503361
754,8964.813025800002
774,5885.7133478999995
780,8295.9686346
802,4158.7688749
828,4792.926512799999
833,6147.750215100001
836,6484.199958800001
837,5381.9177624
842,11776.9851089
843,8847.6359536
850,4087.8616962000006
852,8896.734038300001
858,9536.9403
865,6238.152924599999
874,6834.9621265
876,5697.3762425
878,4700.928489100001
880,8500.1514235
889,6971.22068
890,6448.498797900001
895,5070.3743540000005
904,9862.886618300001
907,9690.879770000001
908,5652.8485383
913,7140.360596
923,6119.1608464
925,6267.490596400001
940,5192.544130700001
950,6334.2661843
958,12709.0044913
965,5198.505555400001
966,6095.8591206
974,14348.113992699999
977,12168.516045300003
978,5557.6228986
981,6193.7798245
1004,5538.2250279
1006,7039.074130200001
1015,4456.1695409
1016,5846.991812599999
1020,10406.5333098
1021,5725.2291534999995
1027,7831.589347800002
1040,4880.3137826
1043,12478.466575999999
1058,6212.2077625
1060,6518.8436776
1068,8398.824605800002
1078,8250.9237586
1090,4916.0914735999995
1111,12030.325948599999
1116,7736.210660499999
1126,6541.1672529
1145,5350.357025
1157,8766.886219999999
1159,3776.894006
1162,18089.949866500003
1169,5928.5109021
1172,9427.824385099999
1184,5226.743685300001
1188,11465.6632134
1191,7771.3554872
1196,6998.361703799999
1210,6764.2796443
1225,5703.227603699999
1231,12330.2173305
1234,5455.1152766000005
1235,6738.886153900001
1244,5753.553997199999
1245,6644.453201900001
1254,6847.7259087
1258,5051.459660799999
1270,7143.972068700001
1276,8036.557485300002
1277,7576.408317900001
1279,5883.5930149
1293,7248.9317383
1298,13355.278065100001
1303,9989.6656938
1313,3838.6679347
1319,10597.0502638
1322,6148.7286929
1328,5089.5814396999995
1334,5539.3658602000005
1351,5730.767019600001
1363,6531.7013482
1366,10282.1988857
1370,8212.5140197
1383,5555.198463299999
1391,5520.036703600001
1401,5980.6218145
1404,9906.2893198
1408,9525.9579679
1412,8532.429049499999
1418,6445.7642497
1419,4986.5336701
1420,6043.9870404
1431,5903.3795198
1437,7724.975588799998
1450,5747.519671
1460,4462.6722292
1464,17180.554738500003
1475,6307.743490999999
1476,5431.176296600001
1478,4490.826949300001
1485,6008.4568837
1493,7366.3352145
1494,9396.070918300002
1498,9944.5515478
1500,8773.9929592
1522,6760.7216418
1524,10542.7537658
1526,6695.8239866
1532,6613.4178866
1533,11877.199353799999
1542,8041.2914625
1546,8232.015886700001
1549,7191.4400565000005
1550,4455.9863104
1561,8552.4676903
1567,7362.872539999999
1570,17141.838316
1573,9090.5812466
1584,4459.3928813
1599,13342.5293347
1605,8196.363291200001
1613,5135.580320800001
1618,6818.2612159
1619,5718.2334455
1638,5239.028262700001
1639,5107.1778711
1655,7639.5602615
1659,5801.5718093
1660,5984.3964222
1674,5300.663403199999
1677,3368.4508416
1678,5096.3874912
1683,6812.761169200001
1688,13246.3217038
1692,5872.9620487
1714,5690.9682517
1716,8331.647944699998
1718,8197.3924663
1719,5921.806673200001
1721,11015.432051599999
1735,10559.9255533
1737,6745.272608800001
1741,11648.4625563
1744,8216.613779299998
1749,9209.9445057
1752,5004.2333379
1759,16399.483419799995
1770,6173.5527877
1771,8997.306664
1775,8193.4446398
1777,11269.3366316
1787,11130.1269974
1789,7127.241422000001
1796,10662.7167481
1804,7335.5576889
1805,6477.200690299999
1808,7135.6893907
1812,4425.6866061
1818,7327.029393999999
1822,8861.2885656
1828,6948.922374299999
1829,9154.1137688
1848,8230.129473500001
1855,5144.727763500001
1859,5302.060855799999
1866,9258.496373400001
1871,4360.1781761
1872,11292.454515
1878,10879.3486094
1887,6359.693763
1891,5593.0040728
1906,4533.172078199999
1909,3666.7546838999997
1912,9214.290056100002
1915,6097.2734136
1929,7005.9903717
1934,4533.172078199999
1946,4515.1904843
1953,7724.8301925000005
1959,15391.4393263
1962,7189.362264100001
1968,9293.3205248
1976,8624.5984906
1978,5224.7358896999995
1979,6701.6726832
1980,13782.026837499998
1981,6307.9587321
1999,9092.120195300002
2006,7212.721738499999
2008,6920.2053338
2018,3698.9760228
2022,5100.3439949
2027,8426.424416799999
2039,3368.8321535000005
2041,6614.885719100001
2056,8877.2073291
2060,7945.7302015000005
2062,15726.532316100001
2065,4224.6631129
2066,12005.470502
2069,4792.926512799999
2070,10761.744379200001
2074,6262.409918200001
2079,20566.5117424
2091,10833.552087
2093,12749.3279098
2095,4772.6990494
2097,3383.2252762999997
2103,3521.8558912
2112,6113.394454099999
2113,4703.3203219
2114,7302.128090099999
2115,6807.3604853
2117,3683.7697174
2122,7927.169243699999
2129,8255.8030165
2131,3127.2552794
2151,4482.0345885
2152,6709.844382
2153,7579.9927455
2155,12192.81812
2160,6480.819107699999
2172,6300.3285872
2177,6029.962133200001
2178,8257.068967000001
2183,14809.396547200002
2185,5729.7952527
2188,6904.544843600001
2191,13781.8512571
2195,4409.383644
2196,5344.7054879
2197,7589.388121800001
2199,4989.8063582
2202,6243.829089700001
2203,8830.1723573
2209,6986.30015
2227,10287.2741745
2235,10693.2251015
2240,9625.063630300001
2259,3823.6960961000004
2263,4666.5518581999995
2281,6047.549558299999
2286,7087.641855
2288,9323.4613223
2293,8705.5510013
2299,7794.5149648999995
2301,5703.889529899999
2312,7327.280192200002
2316,9816.858896999998
2358,9434.2570218
2365,3867.3198904000005
2366,11602.673471099999
2371,6535.760365200001
2374,10260.577372700001
2377,11783.9387131
2389,3908.9724902000003
2396,5001.210158000001
2401,6682.5140927
2406,7767.290306699999
2410,9987.794050300003
2453,7763.974967199999
2479,8346.8264762
2481,9342.4327617
2482,8343.8300136
2484,10420.7170232
2503,13368.1010935
2512,5433.9561271
2515,6726.6821139
2522,18109.641614300002
2523,6694.1845183
2525,7182.215365399999
2534,6630.714522599999
2543,6335.3640463
2547,5885.7133479
2551,7228.3079172
2552,11094.2926554
2557,13909.410955199997
2561,12914.817706799999
2569,6865.9189258
2571,6223.9601841
2576,12434.4688542
2589,6405.484033799999
2603,8504.764287299999
2608,2887.7779311
2615,5747.6171489
2622,6927.0310854
2640,7355.7356289
2670,7479.3526006
2673,10220.8829656
2674,6886.6936319999995
2676,6085.4548298
2688,6097.887827100001
2693,4397.8836888
2706,10032.909701600001
2711,3371.6644245999996
2713,4350.6196293
2728,4490.826949300001
2733,6052.3693187
2744,8826.8163473
2751,6580.1005241
2758,8073.6397430000015
2766,5508.5252186
2772,5583.4306632
2803,8623.1871393
2806,5712.3298973
2813,6897.7066951
2815,3856.3452602999996
2819,7185.795094700001
2824,6263.584953500001
2825,4676.6646979
2834,8039.631572799999
2836,5608.4580586
2847,10206.7146015
2849,5655.612555
2850,5939.5383696
2852,6222.8778829
2855,7035.2630082000005
2856,7130.6063473
2861,5089.5814396999995
2878,7001.575604299998
2881,11341.0069239
2882,10861.9638696
2891,5407.1023878999995
2908,8583.4464441
2911,10806.2244436
2916,9061.1997755
2922,7028.865390399999
2926,4916.4573245
2937,10627.823532
2957,13330.056637800002
2958,12180.237609300002
2965,9053.5280495
2970,7212.7664599
2972,20629.398876600004
2974,7514.3017313
2980,9082.0794855
2982,10868.649467899999
2983,10841.444155500001
3004,6555.6953581
3008,6158.906271099999
3026,8288.556084599999
3028,8322.9849749
3030,6154.337228999999
3041,5770.049674299999
3044,4708.045778000001
3045,7189.0031982
3049,9547.3863491
3085,7788.4327956
3094,7141.504603699999
3095,8105.140498899998
3100,6417.1383780999995
3108,5983.6488758
3109,7906.6769826
