CustomerID,Customer.Lifetime.Value
17,6280.917042447547
19,8709.922259340025
29,8789.095398742164
34,5268.44195482089
37,7570.083681638978
44,7472.540576373187
48,7367.965366883903
49,9508.052695370763
54,14903.1692509674
65,5484.988505501202
77,7134.246309578726
80,7306.366257039706
94,5344.42641870469
95,8892.923462502738
107,11061.193267889386
113,9128.342957798344
115,6904.118511146544
131,9044.459655107275
144,7095.464790621436
148,11512.663887880557
157,10526.85079350636
158,6165.311226992781
191,11619.355926178534
196,5497.92907531325
198,7402.529975295564
203,7835.458661090166
224,6380.565285015075
232,10263.296281069324
235,8833.321996182618
245,6561.743307343928
250,10125.71111210401
253,6997.606795419388
258,8109.599048948548
261,9240.54587138164
262,10258.472400941268
263,5539.907291938029
275,8940.33877853191
279,6856.956868861442
285,6351.745867316566
286,13386.83336073978
290,10746.685415517206
304,7046.063505999231
305,7579.8125242146725
310,6764.546106124953
312,8802.59292994246
313,6699.103548622648
317,6170.242224578491
318,5781.221860544829
324,7700.725497767058
334,10764.407401837281
337,3236.04661975832
358,5922.0448644277785
359,8876.366438355913
382,5612.013464566526
395,10200.193716585607
396,6867.9814162868115
400,4175.824548486964
406,7562.653354883539
409,8538.933536014687
410,6265.4783299791
421,9534.052845967886
436,5792.202302858725
438,7462.665662683461
439,5830.615737120035
451,9826.31847306649
452,7483.399876740166
479,4360.844166901971
481,5950.191260597134
487,5651.2811979001235
507,8209.768064190168
509,7215.936373177863
512,6715.463239903456
521,10341.515103615158
528,10680.652433078532
530,13194.161127436568
532,8666.480556003484
546,9905.718912257207
549,6783.467468083822
550,6492.113944593766
551,9873.159602151736
571,11703.436491396978
574,6305.046531733873
575,6218.488742506292
588,14344.023470681946
595,6538.175420328057
602,8147.209337579245
616,9801.843690446374
619,6960.620043052779
624,7511.094849627067
627,7138.921707753998
635,12726.43932885971
649,6642.644453270703
663,8674.062319734225
666,5687.030532778879
673,7062.557644928593
686,7593.7633892846625
719,5444.584630910171
724,8083.282593636412
728,3802.2494876866904
735,9295.21225846445
741,10001.49868953081
744,7625.497920411716
754,18151.527693529322
774,9210.973988926025
780,4993.223226197126
802,5393.7452848809935
828,8079.304993042314
833,8835.983650538177
836,8535.84581159049
837,7053.836841491578
842,8491.152586947897
843,8110.6945169738865
850,9640.107195693487
852,8600.688233970746
858,12120.21332793569
865,7765.854906297355
874,8525.530892166225
876,7004.642311130894
878,5409.356031685271
880,7601.8327843769885
889,8034.782501883538
890,7302.188242883098
895,6565.131863166896
904,6834.073655006408
907,5923.287864459953
908,9189.890410143395
913,8116.122195352795
923,8601.209968386189
925,8420.651667209284
940,8509.581886523796
950,4746.1432786158
958,7880.241744101965
965,7123.84710358538
966,6484.527464502956
974,9954.348156143784
977,8553.906201492882
978,7262.497759046128
981,8088.949871942022
1004,7337.124017210306
1006,5640.204672388138
1015,7051.98953895848
1016,9974.329498664825
1020,8502.831422456333
1021,6172.533222305108
1027,9625.095421319107
1040,8851.262502021687
1043,10247.378717752748
1058,8417.193509161312
1060,12347.5599277358
1068,5972.224406025334
1078,9448.140227737265
1090,4108.1005627002705
1111,9365.967212197134
1116,6786.405751376425
1126,8976.622458569127
1145,10564.461501559717
1157,10465.30021233546
1159,10247.673932235986
1162,12380.206630104572
1169,10176.369414609486
1172,9518.847497636052
1184,5974.493157818641
1188,9241.6420349788
1191,8314.406807738076
1196,14169.212447608188
1210,8877.24878546469
1225,5501.474663515813
1231,20379.058029158397
1234,7234.218710570177
1235,6625.631441026071
1244,8600.543899798162
1245,9351.951416031718
1254,7420.816439234619
1258,4946.631552598104
1270,6240.386284668396
1276,9452.431390109428
1277,6800.4182630104715
1279,5560.375608766404
1293,7719.379143562203
1298,6044.083665187793
1303,10378.59775424605
1313,3853.0036448267238
1319,18286.02050149964
1322,10135.829050393124
1328,6568.073145452938
1334,7651.933824472962
1351,6780.96331899724
1363,5515.434999907495
1366,10630.06863399492
1370,5373.288928254063
1383,9094.506523421762
1391,6248.876536673457
1401,8241.082140434148
1404,4655.174615558981
1408,8760.839436029437
1412,9651.210215830222
1418,7559.613245321341
1419,8478.109154278669
1420,7100.439689169261
1431,8530.44172400487
1437,8251.345155000035
1450,6134.441495003508
1460,3283.8620491541496
1464,12143.115097038763
1475,7996.084033683668
1476,6679.598420958557
1478,9350.02074209194
1485,6801.593592507103
1493,3618.730427305114
1494,7715.29541369459
1498,9425.17605530853
1500,9427.786615288622
1522,9097.262343198861
1524,3977.759582462009
1526,6368.865113653015
1532,8023.1383315606645
1533,8650.713535512714
1542,8819.510249436273
1546,7832.916036008967
1549,6278.585675619897
1550,6672.271561203792
1561,9835.643735401027
1567,13844.76317782598
1570,9755.218795571094
1573,6068.369701700658
1584,6979.298367938369
1599,10667.708944450882
1605,6218.177501793045
1613,7889.6253677612085
1618,7000.037095728099
1619,6182.020115381359
1638,9677.507834332864
1639,5566.343466456132
1655,9724.923358476986
1659,9130.558884768878
1660,6403.514705212001
1674,3313.8801290863908
1677,5726.4888442925685
1678,6631.19094797509
1683,7392.294004451005
1688,10106.222379353148
1692,9644.031105694754
1714,9540.03217163276
1716,6197.73252475455
1718,7926.5040891877015
1719,8661.006437042532
1721,8306.93178130457
1735,10005.76578243202
1737,8574.464475817837
1741,18739.491546621426
1744,6080.780623024866
1749,15926.17505439239
1752,8244.68306379683
1759,18825.82755152547
1770,11072.318621453362
1771,6807.569186482632
1775,6458.7338498666995
1777,10004.540150050525
1787,10169.522906105149
1789,6137.357219321284
1796,7828.124210884105
1804,6855.50114291813
1805,8366.67061310388
1808,9152.006134920688
1812,8647.074192887854
1818,7782.696745625805
1822,7924.991957624275
1828,7308.188276992748
1829,8600.856315522353
1848,6487.340193440865
1855,6869.770538571858
1859,7178.33169012152
1866,9066.334791701662
1871,7417.119696208581
1872,7184.971597831555
1878,5685.323978351324
1887,8120.928468714957
1891,6735.602796304149
1906,7620.64632126742
1909,5567.590033144401
1912,7251.724027565802
1915,10159.397877549036
1929,6797.16638371509
1934,7936.50956268296
1946,7275.612025499024
1953,3681.0095881445664
1959,10480.091438390376
1962,8024.406528888324
1968,10240.711807395892
1976,8869.747995969377
1978,11050.637138359943
1979,9496.09442868215
1980,19055.441784617575
1981,6393.298558262124
1999,7364.739333835332
2006,9492.369581821555
2008,4043.677494231988
2018,5807.041520066665
2022,7423.228840550319
2027,6481.613202856489
2039,5805.978513205928
2041,5622.486187826196
2056,11314.380632581211
2060,7472.114609072769
2062,6656.302701071556
2065,7297.260515040394
2066,11167.469854411811
2069,8306.986551726466
2070,6948.016248015119
2074,6209.469328321935
2079,12394.85448918102
2091,9167.587432384764
