CustomerID,Customer.Lifetime.Value
17,5796.088497968945
19,5779.830257318435
29,5792.31059330722
34,5774.040140771652
37,5759.964553884066
44,5760.343606298428
48,5778.176488893484
49,5747.29724302302
54,5799.038516041511
65,5789.9868809035825
77,5772.278185001131
80,5747.225009433334
94,5788.6618850357445
95,5747.213514817479
107,5757.478085826807
113,5747.313737985452
115,5785.970414712947
131,5800.559886221864
144,5799.258262001726
148,5800.59513451826
157,5770.0334062694565
158,5747.196648980649
191,5747.335033636728
196,5784.213733918546
198,5801.105420757566
203,5747.214951038907
224,5785.767960658359
232,5795.369695691083
235,5770.453724762373
245,5779.222918700302
250,5747.344914121945
253,5779.860845486625
258,5747.218918058121
261,5779.192416010306
262,5776.616674200584
263,5747.162004204149
275,5800.419234658758
279,5770.21541171959
285,5800.465171177464
286,5778.411605350888
290,5747.429848450658
304,5797.471135932146
305,5791.946421445938
310,5789.289150133371
312,5786.98020258109
313,5800.778888098711
317,5795.7077833923995
318,5747.187773886331
324,5796.496349920087
334,5779.721666108413
337,5747.183344571245
358,5763.282402959159
359,5796.628435035119
382,5747.191063557786
395,5792.633459953883
396,5747.176090575154
400,5747.172358692003
406,5800.7804524899275
409,5791.196976123172
410,5795.273537168233
421,5777.421546332457
436,5785.722792279219
438,5783.035347302408
439,5793.572405681187
451,5787.546293496982
452,5747.191027879283
479,5786.840966158185
481,5747.1211779413225
487,5747.162024020737
507,5797.734263137477
509,5778.650841959825
512,5790.954171354077
521,5747.299233647357
528,5800.9944405938895
530,5800.526571207296
532,5798.284804594886
546,5786.3076631435215
549,5793.023819267043
550,5770.258059468917
551,5768.070461130618
571,5747.321709874277
574,5747.163334027441
575,5747.224978214337
588,5799.197814914053
595,5770.872260987889
602,5747.28863126459
616,5747.254190159266
619,5747.223070490653
624,5799.251164833778
627,5795.123422178619
635,5770.025484099686
649,5785.581509036251
663,5801.017151593448
666,5801.03597918621
673,5747.197389617065
686,5784.336335629469
719,5747.205681025043
724,5785.479797403897
728,5799.5862828777035
735,5792.563098559704
741,5781.146916459442
744,5785.740885706196
754,5776.250049123944
774,5782.578525533071
780,5747.244729306944
802,5747.106351669475
828,5795.521334039064
833,5747.205772581593
836,5776.928613583533
837,5747.224991099363
842,5798.067386320299
843,5762.734583767172
850,5793.905853626707
852,5782.124989559397
858,5747.297711281111
865,5771.756155524299
874,5796.976266765915
876,5800.69568819699
878,5796.102037205786
880,5798.124953113014
889,5747.207061409974
890,5794.652962154442
895,5789.3176312846745
904,5788.567404503273
907,5796.8627144683705
908,5789.262892609935
913,5799.81360031203
923,5794.677603169096
925,5747.252164598324
940,5778.843636163379
950,5789.746069742151
958,5782.281649146718
965,5775.409501966198
966,5747.3138931760805
974,5801.066228144204
977,5788.7067307735415
978,5798.3703406534005
981,5747.254601192532
1004,5779.997517723874
1006,5747.171016544825
1015,5794.53131061778
1016,5789.273511082349
1020,5779.450365495031
1021,5792.480051270671
1027,5801.123713557589
1040,5793.991828628434
1043,5747.359067479329
1058,5794.553145369404
1060,5800.1578799857525
1068,5768.968178313562
1078,5787.733824974913
1090,5793.793103732097
1111,5800.073504834877
1116,5795.177746841234
1126,5787.915319263525
1145,5799.685554139264
1157,5783.986191390607
1159,5797.311297551861
1162,5783.167164664825
1169,5783.317619769623
1172,5747.237042746918
1184,5747.196648953273
1188,5799.741192498588
1191,5790.9057588649275
1196,5800.961200035589
1210,5747.218796786639
1225,5747.216972929932
1231,5787.863651953004
1234,5792.799686971174
1235,5800.055849759205
1244,5796.243571967279
1245,5790.522123675587
1254,5796.653306525916
1258,5788.415778481233
1270,5747.177633126566
1276,5790.8289337622855
1277,5787.684813624125
1279,5795.38683886344
1293,5780.83518033016
1298,5798.492042550336
1303,5788.697801846658
1313,5799.84493338886
1319,5800.117387507411
1322,5747.29933687266
1328,5787.453528301496
1334,5779.8251400617455
1351,5761.626766157662
1363,5769.551524232961
1366,5747.256649799845
1370,5747.172249271446
1383,5791.899223424919
