CustomerID,Customer.Lifetime.Value
17,2849.729234473148
19,6500.108586796894
29,8326.322229556852
34,12074.826267031998
37,2849.729234473148
44,12074.826267031998
48,5299.101336398003
49,4501.422008661491
54,17156.257636956525
65,5299.101336398003
77,5299.101336398003
80,2849.729234473148
94,12074.826267031998
95,3878.566326304597
107,3878.566326304597
113,3878.566326304597
115,2849.729234473148
131,14961.760103506424
144,2849.729234473148
148,28114.657244509795
157,19558.556924752473
158,2849.729234473148
191,9908.53105370213
196,12074.826267031998
198,6500.108586796894
203,8326.322229556852
224,2849.729234473148
232,19558.556924752473
235,3878.566326304597
245,5299.101336398003
250,4501.422008661491
253,5299.101336398003
258,3878.566326304597
261,8326.322229556852
262,4501.422008661491
263,5299.101336398003
275,4501.422008661491
279,5299.101336398003
285,6500.108586796894
286,12230.556076962965
290,19558.556924752473
304,6500.108586796894
305,5299.101336398003
310,2849.729234473148
312,6500.108586796894
313,12074.826267031998
317,5299.101336398003
318,12074.826267031998
324,12074.826267031998
334,9908.53105370213
337,12074.826267031998
358,5299.101336398003
359,8326.322229556852
382,12074.826267031998
395,2849.729234473148
396,6500.108586796894
400,5299.101336398003
406,5299.101336398003
409,6500.108586796894
410,5299.101336398003
421,8326.322229556852
436,5299.101336398003
438,4501.422008661491
439,2849.729234473148
451,14961.760103506424
452,2849.729234473148
479,5299.101336398003
481,5299.101336398003
487,2849.729234473148
507,2849.729234473148
509,5299.101336398003
512,5299.101336398003
521,8326.322229556852
528,19558.556924752473
530,7100.789424161291
532,6500.108586796894
546,8326.322229556852
549,2849.729234473148
550,2849.729234473148
551,19558.556924752473
571,28114.657244509795
574,2849.729234473148
575,5299.101336398003
588,14642.169929322034
595,12074.826267031998
602,5299.101336398003
616,9908.53105370213
619,5299.101336398003
624,2849.729234473148
627,5299.101336398003
635,9908.53105370213
649,12074.826267031998
663,8326.322229556852
666,2849.729234473148
673,12074.826267031998
686,6500.108586796894
719,2849.729234473148
724,6500.108586796894
728,12074.826267031998
735,4501.422008661491
741,3878.566326304597
744,8326.322229556852
754,8730.511541470589
774,30734.887846428574
780,5299.101336398003
802,5299.101336398003
828,2849.729234473148
833,6500.108586796894
836,6500.108586796894
837,2849.729234473148
842,4501.422008661491
843,5299.101336398003
850,8326.322229556852
852,2849.729234473148
858,12230.556076962965
865,12074.826267031998
874,8326.322229556852
876,5299.101336398003
878,12074.826267031998
880,5299.101336398003
889,3878.566326304597
890,2849.729234473148
895,2849.729234473148
904,2849.729234473148
907,12074.826267031998
908,5299.101336398003
913,8326.322229556852
923,6500.108586796894
925,14961.760103506424
940,6500.108586796894
950,2849.729234473148
958,3878.566326304597
965,2849.729234473148
966,3878.566326304597
974,8326.322229556852
977,14961.760103506424
978,6500.108586796894
981,6500.108586796894
1004,2849.729234473148
1006,5299.101336398003
1015,5299.101336398003
1016,9908.53105370213
1020,14961.760103506424
1021,2849.729234473148
1027,14961.760103506424
1040,3878.566326304597
1043,5401.843998606837
1058,19558.556924752473
1060,5401.843998606837
1068,2849.729234473148
1078,8326.322229556852
1090,12074.826267031998
1111,19558.556924752473
1116,5299.101336398003
1126,8326.322229556852
1145,19558.556924752473
1157,14961.760103506424
1159,3878.566326304597
1162,7100.789424161291
1169,5401.843998606837
1172,4501.422008661491
1184,2849.729234473148
1188,8326.322229556852
1191,8326.322229556852
1196,7100.789424161291
1210,8326.322229556852
1225,5299.101336398003
1231,35702.51431078948
1234,2849.729234473148
1235,12074.826267031998
1244,6500.108586796894
1245,8326.322229556852
1254,2849.729234473148
1258,2849.729234473148
1270,5299.101336398003
1276,14961.760103506424
1277,5299.101336398003
1279,2849.729234473148
1293,14961.760103506424
1298,5299.101336398003
1303,19558.556924752473
1313,12074.826267031998
1319,8730.511541470589
1322,8326.322229556852
1328,2849.729234473148
1334,2849.729234473148
1351,5299.101336398003
1363,2849.729234473148
1366,9908.53105370213
1370,5299.101336398003
1383,19558.556924752473
1391,12074.826267031998
1401,8326.322229556852
1404,5299.101336398003
1408,8326.322229556852
1412,6500.108586796894
1418,2849.729234473148
1419,6500.108586796894
1420,2849.729234473148
1431,8326.322229556852
1437,8326.322229556852
1450,5299.101336398003
1460,2849.729234473148
1464,7100.789424161291
1475,14961.760103506424
1476,2849.729234473148
1478,3878.566326304597
1485,5299.101336398003
1493,6500.108586796894
1494,2849.729234473148
1498,19558.556924752473
1500,8326.322229556852
1522,8326.322229556852
1524,2849.729234473148
1526,12074.826267031998
1532,6500.108586796894
1533,12074.826267031998
1542,5299.101336398003
1546,6500.108586796894
1549,12074.826267031998
1550,2849.729234473148
1561,6500.108586796894
1567,14642.169929322034
1570,3878.566326304597
1573,23449.827408300003
1584,8326.322229556852
1599,5401.843998606837
1605,12074.826267031998
1613,6500.108586796894
1618,2849.729234473148
1619,5299.101336398003
1638,28114.657244509795
1639,12074.826267031998
1655,5401.843998606837
1659,8326.322229556852
1660,12074.826267031998
1674,12074.826267031998
1677,12074.826267031998
1678,12074.826267031998
1683,5299.101336398003
1688,8326.322229556852
1692,8326.322229556852
1714,4501.422008661491
1716,2849.729234473148
1718,3878.566326304597
1719,8326.322229556852
1721,2849.729234473148
1735,6500.108586796894
1737,8326.322229556852
1741,11071.463684117647
1744,12074.826267031998
1749,19767.268406666666
1752,5299.101336398003
1759,35702.51431078948
1770,4501.422008661491
1771,8326.322229556852
1775,2849.729234473148
1777,5401.843998606837
1787,8326.322229556852
1789,5299.101336398003
1796,2849.729234473148
1804,5299.101336398003
1805,14961.760103506424
1808,2849.729234473148
1812,8326.322229556852
1818,6500.108586796894
1822,5299.101336398003
1828,2849.729234473148
1829,8326.322229556852
1848,5299.101336398003
1855,5299.101336398003
1859,6500.108586796894
1866,19558.556924752473
1871,2849.729234473148
1872,5299.101336398003
1878,2849.729234473148
1887,2849.729234473148
1891,5299.101336398003
1906,6500.108586796894
1909,2849.729234473148
1912,6500.108586796894
1915,5401.843998606837
1929,5299.101336398003
1934,6500.108586796894
1946,12074.826267031998
1953,12074.826267031998
1959,8326.322229556852
1962,4501.422008661491
1968,8326.322229556852
1976,2849.729234473148
1978,9908.53105370213
1979,5401.843998606837
1980,19767.268406666666
1981,5299.101336398003
1999,2849.729234473148
2006,19558.556924752473
2008,5299.101336398003
2018,12074.826267031998
2022,2849.729234473148
2027,6500.108586796894
2039,5299.101336398003
2041,2849.729234473148
2056,9908.53105370213
2060,8326.322229556852
2062,2849.729234473148
2065,5299.101336398003
2066,9908.53105370213
2069,2849.729234473148
2070,5299.101336398003
2074,5299.101336398003
2079,12230.556076962965
2091,8326.322229556852
2093,19558.556924752473
2095,5299.101336398003
2097,5299.101336398003
2103,12074.826267031998
2112,5299.101336398003
2113,5299.101336398003
2114,8326.322229556852
2115,5299.101336398003
2117,6500.108586796894
2122,5299.101336398003
2129,8326.322229556852
2131,2849.729234473148
2151,12074.826267031998
2152,12074.826267031998
2153,19558.556924752473
2155,5299.101336398003
2160,5299.101336398003
2172,12074.826267031998
2177,5299.101336398003
2178,4501.422008661491
2183,14961.760103506424
2185,2849.729234473148
2188,28114.657244509795
2191,5299.101336398003
2195,12074.826267031998
2196,5299.101336398003
2197,5299.101336398003
2199,12074.826267031998
2202,12074.826267031998
2203,7100.789424161291
2209,5299.101336398003
2227,12074.826267031998
2235,7100.789424161291
2240,5299.101336398003
2259,2849.729234473148
2263,12074.826267031998
2281,5299.101336398003
2286,12074.826267031998
2288,5299.101336398003
2293,14961.760103506424
2299,35702.51431078948
2301,5299.101336398003
2312,2849.729234473148
2316,8326.322229556852
2358,12074.826267031998
2365,9908.53105370213
2366,7100.789424161291
2371,3878.566326304597
2374,19558.556924752473
2377,12074.826267031998
2389,2849.729234473148
2396,12074.826267031998
2401,8326.322229556852
2406,6500.108586796894
2410,2849.729234473148
2453,6500.108586796894
2479,8326.322229556852
2481,35702.51431078948
2482,2849.729234473148
2484,19558.556924752473
2503,9908.53105370213
2512,14961.760103506424
2515,12074.826267031998
2522,5299.101336398003
2523,3878.566326304597
2525,2849.729234473148
2534,5299.101336398003
2543,8326.322229556852
2547,3878.566326304597
2551,8326.322229556852
2552,9908.53105370213
2557,3878.566326304597
2561,14961.760103506424
2569,2849.729234473148
2571,2849.729234473148
2576,19558.556924752473
2589,12074.826267031998
2603,9908.53105370213
2608,2849.729234473148
2615,2849.729234473148
2622,19558.556924752473
2640,6500.108586796894
2670,4501.422008661491
2673,19558.556924752473
2674,2849.729234473148
2676,12074.826267031998
2688,6500.108586796894
2693,12074.826267031998
2706,12074.826267031998
2711,2849.729234473148
